chrom	start	stop	gene_id	gene_name
13	51813347	51845177	ENSG00000281106.4	TMEM272
13	51861969	51866232	ENSG00000123171.8	CCDC70
13	51908218	51910621	ENSG00000232872.2	CTAGE3P
13	51921251	51921587	ENSG00000279677.1	AL162377.2
13	51930436	52012125	ENSG00000123191.16	ATP7B
13	51966742	51967149	ENSG00000236044.1	FABP5P2
13	52012391	52079232	ENSG00000253710.5	ALG11
13	52024691	52033600	ENSG00000253797.2	UTP14C
13	52033611	52129092	ENSG00000197168.13	NEK5
13	52128891	52132723	ENSG00000273523.1	AL139082.1
13	52132639	52159861	ENSG00000136098.17	NEK3
13	52167709	52194465	ENSG00000243406.6	MRPS31P5
13	52167709	52291557	ENSG00000217576.7	AL158066.1
13	52167954	52168321	ENSG00000285160.1	THSD1P1
13	52169987	52171248	ENSG00000285323.1	AL158066.2
13	52219344	52334277	ENSG00000272281.6	TPTE2P2
13	52334295	52341896	ENSG00000271564.2	LINC02333
13	52377167	52416373	ENSG00000136114.17	THSD1
13	52400004	52400099	ENSG00000199605.1	RNY4P24
13	52412602	52450634	ENSG00000136100.14	VPS36
13	52454775	52455331	ENSG00000278238.1	AL359513.1
13	52455429	52476628	ENSG00000136108.15	CKAP2
13	52482804	52489216	ENSG00000235660.2	LINC00345
13	52488993	52587095	ENSG00000244471.6	AL137058.1
13	52497097	52500195	ENSG00000280296.1	AL137058.3
13	52600042	52642542	ENSG00000273784.4	AL137058.2
13	52600119	52637446	ENSG00000250299.6	MRPS31P4
13	52642425	52643796	ENSG00000139675.12	HNRNPA1L2
13	52651305	52652279	ENSG00000273723.1	SUGT1-DT
13	52652709	52700909	ENSG00000165416.15	SUGT1
13	52703264	52739820	ENSG00000136110.13	CNMD
13	52810050	52810140	ENSG00000211579.2	MIR759
13	52820497	52821018	ENSG00000150276.8	PPIAP26
13	52842889	52848641	ENSG00000136099.13	PCDH8
13	53028813	53052057	ENSG00000102837.7	OLFM4
13	53099397	53151914	ENSG00000237092.2	LINC01065
13	53193667	53198540	ENSG00000279325.1	AL136359.1
13	53199981	53202753	ENSG00000225510.2	PCDH8P1
13	53207831	53801489	ENSG00000287722.1	AL356295.1
13	53258077	53258372	ENSG00000241613.3	RN7SL618P
13	53323784	53331065	ENSG00000287247.1	AL450423.2
13	53345211	53410880	ENSG00000273919.1	AL450423.1
13	53408882	53409876	ENSG00000274316.1	ZNF646P1
13	53815419	53939960	ENSG00000261517.2	LINC00558
13	54115783	54142319	ENSG00000234787.8	LINC00458
13	54116476	54116851	ENSG00000271652.1	AL356052.1
13	54311972	54312048	ENSG00000283126.1	MIR1297
13	54440704	54441315	ENSG00000136149.6	RPL13AP25
13	54572354	54687547	ENSG00000287460.1	AL442636.1
13	54816352	54819238	ENSG00000286537.1	AL512655.1
13	54938604	54986720	ENSG00000277047.5	AL390964.1
13	55062945	55161490	ENSG00000278630.1	LINC02335
13	55128285	55128444	ENSG00000275071.1	AL139038.1
13	55174454	55174548	ENSG00000264387.1	MIR5007
13	55535697	55583524	ENSG00000274090.1	AL354821.1
13	55999200	56000448	ENSG00000228611.2	HNF4GP1
13	56051034	56054397	ENSG00000286709.1	AL138997.1
13	56214373	56216942	ENSG00000228319.1	SPATA2P1
13	56885284	56885602	ENSG00000201665.1	RN7SKP6
13	57140918	57143939	ENSG00000204919.1	PRR20A
13	57140918	57157082	ENSG00000229665.8	PRR20C
13	57147488	57150509	ENSG00000204918.3	PRR20B
13	57160632	57163653	ENSG00000227151.4	PRR20D
13	57167197	57170218	ENSG00000234278.3	PRR20E
13	57173453	57173632	ENSG00000271140.1	PRR20FP
13	57204379	57204799	ENSG00000230009.1	MTCO2P3
13	57314739	57315909	ENSG00000234421.2	SLC25A5P4
13	57391171	57391518	ENSG00000225352.1	RPL31P53
13	57631744	57729311	ENSG00000118946.12	PCDH17
13	57632759	57633575	ENSG00000278722.1	AL445288.1
13	57991350	57991464	ENSG00000202422.1	RNA5SP30
13	58165827	58209483	ENSG00000277448.1	LINC02338
13	58211697	58233117	ENSG00000232954.2	LINC00374
13	58377513	58377774	ENSG00000276208.1	AL161423.1
13	58527655	58527751	ENSG00000222733.1	RNY4P29
13	58528615	58531026	ENSG00000214335.3	CTAGE16P
13	58751047	58752233	ENSG00000223717.1	DNAJA1P1
13	59010332	59010604	ENSG00000214281.3	HMGN2P39
13	59071462	59071803	ENSG00000232647.1	POLR3KP1
13	59121879	59230636	ENSG00000288015.1	AL159156.1
13	59262680	59263391	ENSG00000271190.1	RPP40P2
13	59480070	59480132	ENSG00000239003.1	RNU7-88P
13	59665583	60163928	ENSG00000139734.19	DIAPH3
13	60012734	60044357	ENSG00000227528.6	DIAPH3-AS1
13	60034465	60034762	ENSG00000265745.2	RN7SL375P
13	60144648	60153678	ENSG00000223815.2	DIAPH3-AS2
13	60187738	60187830	ENSG00000202151.1	RNY4P28
13	60214352	60214946	ENSG00000227336.1	LINC00434
13	60274776	60276006	ENSG00000238213.1	TARDBPP2
13	60322591	60322766	ENSG00000277549.1	AL359920.1
13	60396457	60573878	ENSG00000083544.16	TDRD3
13	60613608	60613734	ENSG00000223076.1	RNA5SP31
13	60618991	61176758	ENSG00000225249.6	LINC00378
13	60636888	60638097	ENSG00000236608.1	EIF4A1P6
13	60730176	60733600	ENSG00000279657.1	AL161901.1
13	60789560	60789661	ENSG00000206854.1	RNY3P5
13	60916981	60945955	ENSG00000227510.4	LINC01442
13	61199798	61199880	ENSG00000266663.1	MIR3169
13	61409685	61415522	ENSG00000280165.1	PCDH20
13	61409858	61427849	ENSG00000197991.11	AL592490.1
13	61424689	61427946	ENSG00000279797.1	LINC02339
13	61805150	61805676	ENSG00000234033.1	RAC1P8
13	61927090	61927272	ENSG00000270856.1	AL353765.1
13	61997136	62029572	ENSG00000229578.3	LINC00358
13	62212577	62249947	ENSG00000230142.2	LINC01075
13	62321305	62322398	ENSG00000227611.1	LINC01074
13	62323657	62328833	ENSG00000229307.1	LINC00459
13	62327988	62328384	ENSG00000232105.1	RPL32P28
13	62397645	62397916	ENSG00000276586.1	AL356102.1
13	62406058	62406916	ENSG00000271465.1	SQSTM1P1
13	62539351	62574905	ENSG00000286469.1	AL445668.1
13	62672285	62796714	ENSG00000228669.2	LINC00448
13	63034668	63097797	ENSG00000273550.2	AL354810.1
13	63183096	63328129	ENSG00000227564.3	LINC00376
13	63397011	63513393	ENSG00000287996.1	AL359208.1
13	63667681	63738018	ENSG00000231061.1	LINC00395
13	63737511	63742804	ENSG00000274052.2	OR7E156P
13	63738111	63751083	ENSG00000285764.1	AL445989.2
13	63746741	63751080	ENSG00000237378.3	AL445989.1
13	63783801	63783904	ENSG00000202478.1	RNU6-81P
13	63811014	63811608	ENSG00000213232.2	PPP1R2P10
13	63814653	63825534	ENSG00000287128.1	AL445238.2
13	63828840	63844125	ENSG00000219926.11	OR7E104P
13	63832361	63833531	ENSG00000285566.1	AL445238.1
13	63851197	64076044	ENSG00000227674.3	LINC00355
13	63975451	63976422	ENSG00000237849.1	NFYAP1
13	64958097	64959396	ENSG00000214269.3	LGMNP1
13	65309855	65310953	ENSG00000214266.2	STARP1
13	65787932	65788764	ENSG00000236565.3	HNRNPA3P5
13	65866070	65922731	ENSG00000234767.2	LINC01052
13	65941073	65973699	ENSG00000286395.1	AL158038.1
13	65966330	65966429	ENSG00000263581.1	MIR548X2
13	66218250	66218324	ENSG00000263561.1	MIR4704
13	66268997	66270458	ENSG00000235737.1	TRIM60P19
13	66302834	67230445	ENSG00000184226.15	PCDH9
13	66303871	66323561	ENSG00000234527.1	PCDH9-AS1
13	66630715	66630776	ENSG00000238500.1	RNU7-87P
13	66825169	66915031	ENSG00000228842.3	PCDH9-AS2
13	66977432	66985776	ENSG00000225263.1	PCDH9-AS3
13	66990886	67002007	ENSG00000233840.1	PCDH9-AS4
13	67121081	67156624	ENSG00000285588.1	AL160254.1
13	67266845	67267706	ENSG00000214263.2	RPSAP53
13	67326177	67379994	ENSG00000230040.2	LINC00364
13	67577624	67787804	ENSG00000287876.1	AL512452.1
13	67790407	67790794	ENSG00000271287.1	BCRP9
13	67831876	67832827	ENSG00000227969.1	NPM1P22
13	67902208	67903221	ENSG00000231667.2	OR7E111P
13	67910986	67911951	ENSG00000226537.2	OR7E33P
13	68025839	68037131	ENSG00000286820.1	AL590027.1
13	68289679	68291280	ENSG00000234765.1	ELL2P3
13	68301605	68303302	ENSG00000229910.1	HNRNPA1P18
13	68331338	68331613	ENSG00000236433.1	RPL37P21
13	68634190	68634486	ENSG00000230405.1	RPS3AP52
13	68654572	68655050	ENSG00000229824.1	RPL12P34
13	68693804	68694081	ENSG00000243671.3	RN7SL761P
13	68861284	68885325	ENSG00000281778.1	LINC00550
13	68878380	68893573	ENSG00000280580.1	LINC02342
13	68985058	68986064	ENSG00000232380.1	ZDHHC20P4
13	69101832	69102056	ENSG00000225501.1	SNRPFP3
13	69221866	69322190	ENSG00000235221.3	LINC00383
13	69408216	69408735	ENSG00000224640.1	SRSF1P1
13	69700594	70108493	ENSG00000150361.12	KLHL1
13	69802940	69803041	ENSG00000207495.1	RNY3P10
13	69894101	69895085	ENSG00000232314.1	PSMC1P13
13	70107213	70171738	ENSG00000230223.8	ATXN8OS
13	70137831	70139431	ENSG00000288330.1	AL160391.1
13	70459464	70459570	ENSG00000202433.1	RNU6-54P
13	70564267	70564437	ENSG00000276841.1	AL445264.1
13	70923664	70924455	ENSG00000226554.1	MTCL1P1
13	71015042	71168417	ENSG00000226846.2	LINC00348
13	71296210	71297235	ENSG00000225801.1	RABEPKP1
13	71437966	71867204	ENSG00000276644.5	DACH1
13	71675067	71675469	ENSG00000236534.1	H3P36
13	71704181	71704655	ENSG00000237816.1	RPL21P109
13	71845981	71846317	ENSG00000233460.1	RPL35AP31
13	71913704	71914178	ENSG00000232881.2	RPS10P21
13	72453902	72453967	ENSG00000212377.1	AL139003.1
13	72460132	72460329	ENSG00000227952.2	RPL18AP17
13	72460519	72460601	ENSG00000251715.1	AL139003.2
13	72567213	72567380	ENSG00000278113.1	AL356754.2
13	72586680	72586810	ENSG00000199282.1	AL356754.1
13	72703693	72704138	ENSG00000226617.1	RPL21P110
13	72706017	72706123	ENSG00000206922.1	RNU6-80P
13	72708367	72727629	ENSG00000204899.6	MZT1
13	72727749	72756198	ENSG00000136122.18	BORA
13	72752169	72782096	ENSG00000083520.15	DIS3
13	72782133	73016461	ENSG00000083535.16	PIBF1
13	72881108	72881214	ENSG00000199381.1	RNU6-79P
13	73036401	73036848	ENSG00000232041.1	PSMD10P3
13	73054976	73077541	ENSG00000102554.14	KLF5
13	73100575	73100985	ENSG00000236972.2	FABP5P1
13	73112915	73113018	ENSG00000200267.1	RNU6-66P
13	73191528	73191667	ENSG00000201253.1	RNU4-10P
13	73227147	73227260	ENSG00000206697.1	RNY1P8
13	73399031	73399205	ENSG00000279754.1	AL162376.1
13	73407768	73408352	ENSG00000229708.1	MARK2P12
13	73413473	73661891	ENSG00000224853.3	LINC00393
13	73564244	73588070	ENSG00000228295.2	LINC00392
13	73686089	73995056	ENSG00000118922.17	KLF12
13	73800074	73802203	ENSG00000280348.1	AL138713.1
13	73844683	73845130	ENSG00000279463.1	AL159972.1
13	74231457	74259976	ENSG00000235532.1	LINC00402
13	74288070	74408810	ENSG00000286330.1	AL353660.1
13	74289100	74289214	ENSG00000206617.1	RNY1P5
13	74377163	74377951	ENSG00000232701.1	RPL21P108
13	74412957	74419115	ENSG00000177596.1	AL355390.1
13	74419158	74444735	ENSG00000226240.2	LINC00381
13	74434538	74555515	ENSG00000281167.1	AL355390.2
13	74552503	74565445	ENSG00000236678.8	LINC00347
13	74828553	74830080	ENSG00000225944.1	RIOK3P1
13	75109587	75109693	ENSG00000206812.1	RNU6-38P
13	75136154	75136940	ENSG00000226665.1	SSR1P2
13	75237944	75240296	ENSG00000214249.3	CTAGE11P
13	75250480	75252012	ENSG00000223880.1	LINC01078
13	75283503	75482169	ENSG00000136111.14	TBC1D4
13	75375511	75377294	ENSG00000225203.2	AL139230.1
13	75525219	75549439	ENSG00000188243.13	COMMD6
13	75549480	75606020	ENSG00000118939.18	UCHL3
13	75549773	75807120	ENSG00000261553.5	AL137782.1
13	75604700	75635994	ENSG00000261105.6	LMO7-AS1
13	75620434	75859870	ENSG00000136153.20	LMO7
13	75631271	75632135	ENSG00000228444.2	AL137244.1
13	75688556	75689197	ENSG00000230902.1	FAM204CP
13	75871038	75883811	ENSG00000178734.5	LMO7DN
13	75876886	75881127	ENSG00000223458.2	LMO7DN-IT1
13	75932395	75935132	ENSG00000261206.1	LINC00561
13	76013023	76014501	ENSG00000224933.2	LINC01034
13	76134931	76135225	ENSG00000243274.3	RN7SL571P
13	76552807	76846524	ENSG00000285572.2	AL136441.1
13	76664144	76693051	ENSG00000287018.1	AL161717.1
13	76833839	76846594	ENSG00000284809.1	AL365394.1
13	76880175	76886405	ENSG00000178695.6	KCTD12
13	76887551	76891135	ENSG00000278727.1	AC000403.1
13	76928066	76928836	ENSG00000118903.6	BTF3P11
13	76948511	76958638	ENSG00000102794.10	ACOD1
13	76981175	76981916	ENSG00000233873.1	RPL7P44
13	76984868	76987943	ENSG00000228002.2	DHX9P1
13	76990660	77019143	ENSG00000102805.16	CLN5
13	76992078	77129589	ENSG00000283208.2	AC001226.2
13	76992598	77027195	ENSG00000005812.11	FBXL3
13	77026767	77129717	ENSG00000236051.7	MYCBP2-AS1
13	77027944	77028482	ENSG00000274898.1	AC001226.1
13	77044657	77327094	ENSG00000005810.18	MYCBP2
13	77080511	77081190	ENSG00000229521.2	MYCBP2-AS2
13	77417821	77422847	ENSG00000285714.1	AL159158.1
13	77535674	77645263	ENSG00000136155.17	SCEL
13	77569175	77586812	ENSG00000287270.1	AL137140.1
13	77599755	77606551	ENSG00000224347.6	SCEL-AS1
13	77623372	77623472	ENSG00000206800.1	RNY3P7
13	77659413	77659664	ENSG00000227922.1	SPTLC1P5
13	77661376	77662626	ENSG00000285746.1	AL450447.1
13	77697687	77764242	ENSG00000139737.22	SLAIN1
13	77698012	77698116	ENSG00000266325.1	MIR3665
13	77779723	77844145	ENSG00000225579.2	EDNRB-AS1
13	77895481	77975529	ENSG00000136160.17	EDNRB
13	77919689	78617328	ENSG00000234377.7	OBI1-AS1
13	77939016	77975539	ENSG00000233379.2	AL139002.1
13	77947497	77947772	ENSG00000243035.3	RN7SL810P
13	77979817	77997881	ENSG00000236133.2	LINC01069
13	77997909	78053604	ENSG00000229249.7	LINC00446
13	78275720	78277514	ENSG00000235625.1	AL138957.1
13	78285838	78286288	ENSG00000271386.1	SRGNP1
13	78355227	78355328	ENSG00000200686.1	RNY3P3
13	78422823	78423192	ENSG00000229865.1	RPL31P54
13	78488182	78488513	ENSG00000224686.1	ELOCP23
13	78596129	78599619	ENSG00000271776.1	AL445209.1
13	78598362	78603552	ENSG00000152192.8	POU4F1
13	78614289	78659155	ENSG00000152193.8	OBI1
13	78761175	78761651	ENSG00000237109.1	RPL21P111
13	78786272	78840051	ENSG00000225427.2	LINC00331
13	78849231	78851208	ENSG00000215357.2	HSPD1P8
13	78908919	78910542	ENSG00000230584.1	CCT5P2
13	79090783	79094119	ENSG00000236277.1	NIPA2P5
13	79166119	79166885	ENSG00000226670.1	BCAS2P3
13	79311824	79406477	ENSG00000139746.16	RBM26
13	79389534	79389631	ENSG00000252496.1	RNA5SP33
13	79406293	79427317	ENSG00000227354.7	RBM26-AS1
13	79477364	79481231	ENSG00000232132.1	NDFIP2-AS1
13	79481124	79556075	ENSG00000102471.14	NDFIP2
13	79566678	79571445	ENSG00000227676.4	LINC01068
13	79637433	79667344	ENSG00000285902.1	AL136442.1
13	79804418	79805685	ENSG00000229011.1	LINC01038
13	79872586	79918042	ENSG00000229175.2	LINC00382
13	79941531	80074640	ENSG00000284196.3	AL158064.1
13	80011077	80028283	ENSG00000281721.1	LINC01080
13	80115733	80134368	ENSG00000285684.1	AL137781.1
13	80335976	80341126	ENSG00000136158.12	SPRY2
13	80369426	80369534	ENSG00000202398.1	RNU6-61P
13	80619098	80620067	ENSG00000227862.1	HNRNPA1P31
13	80654755	80657027	ENSG00000226683.2	PWWP2AP1
13	80697177	81017737	ENSG00000286746.1	AL590807.1
13	80888348	80888867	ENSG00000231222.1	ARF4P4
13	81018176	81044691	ENSG00000229246.2	LINC00377
13	81114866	81115295	ENSG00000270415.1	DPPA3P3
13	81225865	81226983	ENSG00000260094.1	LINC00564
13	81250438	81302407	ENSG00000229309.2	AL353633.1
13	81265747	81265837	ENSG00000222486.1	RNU6-77P
13	81272891	81273170	ENSG00000237148.1	HIGD1AP2
13	81689911	81691072	ENSG00000214182.5	PTMAP5
13	82778208	83102335	ENSG00000286385.1	AL445255.1
13	82823131	82824136	ENSG00000237099.1	GYG1P2
13	83145540	83145903	ENSG00000270400.1	AL512782.1
13	83298071	83298167	ENSG00000222791.1	RNU6-67P
13	83650249	83654789	ENSG00000286446.1	AL353688.1
13	83877205	83882474	ENSG00000178235.8	SLITRK1
13	83877888	83895211	ENSG00000285680.2	AL355481.1
13	83907301	83907781	ENSG00000215037.2	VENTXP2
13	83996173	83997597	ENSG00000286284.1	AL590681.1
13	84020327	84020762	ENSG00000224188.1	UBE2D3P4
13	84063106	84069408	ENSG00000285742.1	AL445604.1
13	84086802	84448603	ENSG00000288016.1	AL162493.1
13	84520103	84521568	ENSG00000228597.1	MTND4P1
13	84521725	84523915	ENSG00000232447.1	MTND5P3
13	84562364	84563236	ENSG00000233349.1	LINC00333
13	84867514	84902424	ENSG00000288038.1	AL445588.1
13	85046001	85050096	ENSG00000287438.1	AL356313.1
13	85065087	85078920	ENSG00000226370.1	LINC00375
13	85144623	85148121	ENSG00000286906.1	AL160154.1
13	85363601	85544570	ENSG00000226317.3	LINC00351
13	85693937	85783203	ENSG00000285834.1	AL356413.1
13	85792790	85806683	ENSG00000184564.11	SLITRK6
13	85837126	85837532	ENSG00000278580.1	AL162373.1
13	85968999	85969533	ENSG00000228241.1	MOB1AP1
13	86060813	86170890	ENSG00000232252.1	AL354994.1
13	86266842	86266926	ENSG00000283371.1	FO624990.1
13	86275493	86277262	ENSG00000277914.1	DDX6P2
13	86402982	86462734	ENSG00000287880.1	AL445207.1
13	86725500	86726053	ENSG00000231879.1	TXNL1P1
13	86909586	86937108	ENSG00000233528.4	LINC00430
13	87219004	87219269	ENSG00000228074.1	UBBP5
13	87379472	87380258	ENSG00000228473.1	LIN28AP2
13	87423493	87458407	ENSG00000285699.1	AL360267.2
13	87427200	87447235	ENSG00000232636.2	AL360267.1
13	87427214	87674235	ENSG00000228824.7	MIR4500HG
13	87607907	87609234	ENSG00000272515.1	AL355578.1
13	87618665	87618740	ENSG00000266052.1	MIR4500
13	87672615	87696272	ENSG00000165300.7	SLITRK5
13	87765752	87765881	ENSG00000277640.1	AL445647.2
13	87801036	87803808	ENSG00000223404.3	LINC00397
13	87807634	87811232	ENSG00000272046.1	AL445647.1
13	87890172	87892472	ENSG00000232204.1	TET1P1
13	88142867	88236082	ENSG00000231019.1	LINC00373
13	88236547	88236969	ENSG00000225289.1	RPL29P29
13	88472151	88477267	ENSG00000285811.1	AL355677.1
13	88494789	88607814	ENSG00000229443.2	LINC00433
13	88522185	88569261	ENSG00000286422.2	AL445984.2
13	88571654	88572312	ENSG00000283130.1	AL445984.1
13	88626853	88630397	ENSG00000261666.1	LINC00560
13	88978447	88978785	ENSG00000233211.2	GRPEL2P1
13	89141800	89163186	ENSG00000288552.1	AL162573.1
13	89181324	89280240	ENSG00000234660.2	LINC00440
13	89214847	89236890	ENSG00000232225.6	LINC01047
13	89248818	89250100	ENSG00000227247.1	TRIM60P13
13	89361160	89363224	ENSG00000225530.1	SP3P
13	89402398	89818453	ENSG00000271395.2	LINC02336
13	89477608	89500509	ENSG00000226037.1	LINC01040
13	89548691	89553804	ENSG00000236176.2	LINC00353
13	89833157	89833941	ENSG00000234227.1	RPL7L1P1
13	89837170	89837237	ENSG00000200733.1	AL355821.1
13	89991831	89992878	ENSG00000215418.2	PEX12P1
13	90060247	90119719	ENSG00000261446.4	LINC00559
13	90135712	90135841	ENSG00000252696.1	RNA5SP34
13	90170866	90171799	ENSG00000235879.1	FAR1P1
13	90230384	90231682	ENSG00000224419.1	KRT18P27
13	90231182	90231277	ENSG00000283783.1	MIR622
13	90493287	90535080	ENSG00000234384.1	LINC01049
13	90781766	90781869	ENSG00000251753.1	RNU6-75P
13	90890954	90926597	ENSG00000231674.1	LINC00410
13	91023732	91023954	ENSG00000227983.1	BRK1P2
13	91087254	91089593	ENSG00000234625.1	LINC00380
13	91127613	91131407	ENSG00000229557.1	LINC00379
13	91272081	91272577	ENSG00000214178.3	PPIAP23
13	91347820	91354579	ENSG00000215417.13	MIR17HG
13	91350605	91350688	ENSG00000284536.1	MIR17
13	91350751	91350821	ENSG00000283815.1	MIR18A
13	91350891	91350972	ENSG00000284204.1	MIR19A
13	91351065	91351135	ENSG00000283762.1	MIR20A
13	91351192	91351278	ENSG00000284375.1	MIR19B1
13	91351314	91351391	ENSG00000283705.1	MIR92A1
13	91398621	92873682	ENSG00000179399.15	GPC5
13	91485793	91486870	ENSG00000282864.1	AL356118.1
13	91994518	91996523	ENSG00000282997.1	AL162456.1
13	92059844	92059969	ENSG00000252508.1	RNU4ATAC3P
13	92180715	92180885	ENSG00000229287.1	FABP5P4
13	92239835	92241951	ENSG00000282865.1	AL157815.1
13	92339794	92379536	ENSG00000232885.2	GPC5-AS2
13	92446470	92449056	ENSG00000283097.1	AL159152.1
13	92484606	92510094	ENSG00000236240.1	GPC5-IT1
13	92490163	92490220	ENSG00000263741.1	MIR548AS
13	92610646	92677725	ENSG00000287159.1	AL356737.2
13	92658994	92659227	ENSG00000282993.1	AL356737.1
13	92701389	92721614	ENSG00000235984.5	GPC5-AS1
13	93032972	93057926	ENSG00000232849.2	LINC00363
13	93150623	93157452	ENSG00000288001.1	AL354811.2
13	93226612	93227317	ENSG00000278177.1	AL354811.1
13	93226807	94408020	ENSG00000183098.11	GPC6
13	93309669	93311063	ENSG00000286843.1	AL160159.1
13	93394977	93395855	ENSG00000235784.2	HNRNPA1P29
13	93818424	93836144	ENSG00000224394.1	GPC6-AS2
13	94025470	94025598	ENSG00000212559.1	RNA5SP35
13	94154193	94187991	ENSG00000236520.2	GPC6-AS1
13	94436811	94479682	ENSG00000080166.16	DCT
13	94574054	94596242	ENSG00000088451.11	TGDS
13	94601857	94634661	ENSG00000152749.8	GPR180
13	94651397	94651529	ENSG00000222129.1	RNA5SP36
13	94698725	94708475	ENSG00000238230.2	LINC00391
13	94699223	94699502	ENSG00000274168.1	RN7SL585P
13	94703454	94803430	ENSG00000227640.3	SOX21-AS1
13	94709622	94712545	ENSG00000125285.6	SOX21
13	94757451	94759272	ENSG00000235768.1	BRD7P5
13	94760553	94761015	ENSG00000237924.1	RPL21P112
13	94960041	94961319	ENSG00000260962.1	LINC00557
13	94960771	95007420	ENSG00000287635.1	AL139381.1
13	95019235	95019336	ENSG00000252335.1	RNU6-62P
13	95019835	95301475	ENSG00000125257.16	ABCC4
13	95310830	95310955	ENSG00000223298.1	RNY3P8
13	95336106	95336201	ENSG00000200211.1	RNY4P27
13	95394049	95394454	ENSG00000271492.1	MEMO1P5
13	95433604	95579759	ENSG00000134873.10	CLDN10
13	95479444	95533910	ENSG00000223392.1	CLDN10-AS1
13	95578202	95644706	ENSG00000134874.18	DZIP1
13	95648733	95676955	ENSG00000247400.4	DNAJC3-DT
13	95677139	95794988	ENSG00000102580.15	DNAJC3
13	95692538	95693972	ENSG00000229622.1	MTND5P2
13	95693983	95694495	ENSG00000227714.1	MTND6P18
13	95694569	95695705	ENSG00000232373.2	MTCYBP3
13	95744726	95745765	ENSG00000276809.1	AL138955.1
13	95801580	96053482	ENSG00000102595.20	UGGT2
13	95809310	95809607	ENSG00000226977.1	HMGN1P24
13	96090107	96839562	ENSG00000185352.9	HS6ST3
13	96169545	96169847	ENSG00000242614.3	RN7SL164P
13	96427229	96427292	ENSG00000283487.1	MIR4501
13	96573659	96574499	ENSG00000233273.1	AMMECR1LP1
13	96883842	96885821	ENSG00000235137.2	HSP90AB6P
13	96941281	96984172	ENSG00000234267.3	TULP3P1
13	96948018	96949584	ENSG00000272329.1	AL353581.1
13	96949249	96949533	ENSG00000222472.1	RN7SKP7
13	96985719	96994730	ENSG00000165621.8	OXGR1
13	97168751	97187578	ENSG00000233124.2	LINC00456
13	97221434	97394120	ENSG00000139793.19	MBNL2
13	97278768	97295400	ENSG00000286334.1	AL161430.1
13	97362972	97363101	ENSG00000202290.1	RNA5SP37
13	97405169	97433994	ENSG00000286416.1	AL442067.3
13	97434169	97469128	ENSG00000125249.7	RAP2A
13	97435946	97436168	ENSG00000276573.1	AL442067.1
13	97437268	97437630	ENSG00000276704.1	AL442067.2
13	97475742	97476459	ENSG00000271625.1	PSMA6P4
13	97675011	97677963	ENSG00000226134.1	AL359502.1
13	97725172	97730339	ENSG00000286544.1	AL359502.2
13	97901653	97902288	ENSG00000233291.1	RPL7AP61
13	97939356	97953539	ENSG00000270725.1	AL356580.1
13	97953658	98024296	ENSG00000065150.21	IPO5
13	97986950	97987216	ENSG00000232217.1	FTLP8
13	98142562	98455176	ENSG00000152767.17	FARP1
13	98175785	98177269	ENSG00000139797.8	RNF113B
13	98203835	98204192	ENSG00000222969.1	RN7SKP8
13	98208524	98208600	ENSG00000263399.1	MIR3170
13	98233650	98234700	ENSG00000269189.1	AL445223.1
13	98329655	98333236	ENSG00000269599.1	AL161896.1
13	98435405	98435840	ENSG00000231194.1	FARP1-AS1
13	98445185	98577940	ENSG00000102572.15	STK24
13	98553243	98553780	ENSG00000271437.1	AL356423.1
13	98577244	98578830	ENSG00000224418.1	STK24-AS1
13	98610292	98610876	ENSG00000217686.2	NUS1P4
13	98629686	98629989	ENSG00000233549.2	CYCSP35
13	98640814	98641239	ENSG00000233662.1	CALM2P4
13	98671980	98672278	ENSG00000243366.3	RN7SL60P
13	98683801	98752672	ENSG00000088386.17	SLC15A1
13	98793429	99086625	ENSG00000088387.19	DOCK9
13	98832084	98834629	ENSG00000229918.1	DOCK9-AS1
13	98871742	98872005	ENSG00000275919.1	AL161420.1
13	98949719	98950447	ENSG00000231981.3	RPL7L1P12
13	99025234	99025345	ENSG00000207298.1	RNU6-83P
13	99087819	99088625	ENSG00000260992.1	DOCK9-DT
13	99173593	99174490	ENSG00000230871.1	RPS6P23
13	99181223	99200757	ENSG00000228889.7	UBAC2-AS1
13	99190579	99190991	ENSG00000234005.3	GAPDHP22
13	99200774	99386504	ENSG00000134882.16	UBAC2
13	99205708	99206006	ENSG00000201793.1	RN7SKP9
13	99215372	99215758	ENSG00000218502.3	H2AZP3
13	99254732	99261744	ENSG00000125245.14	GPR18
13	99294539	99307399	ENSG00000169508.7	GPR183
13	99356131	99356228	ENSG00000207719.1	MIR623
13	99372173	99372686	ENSG00000228808.1	HMGB3P4
13	99404684	99417224	ENSG00000238241.2	CCR12P
13	99429211	99432702	ENSG00000285448.1	AL136961.1
13	99446311	99564048	ENSG00000125304.10	TM9SF2
13	99486962	99499306	ENSG00000280734.3	LINC01232
13	99498737	99501250	ENSG00000280710.3	AL139035.1
13	99499727	99501052	ENSG00000203441.2	LINC00449
13	99577112	99580368	ENSG00000234168.2	LINC01039
13	99582706	99583180	ENSG00000234239.1	CFL1P8
13	99584014	99590508	ENSG00000287746.1	AL139035.2
13	99606669	99897134	ENSG00000125246.15	CLYBL
13	99643059	99643149	ENSG00000263615.1	MIR4306
13	99690081	99690971	ENSG00000227659.1	CLYBL-AS2
13	99726245	99728971	ENSG00000234303.3	CLYBL-AS1
13	99783857	99783983	ENSG00000201245.1	AL137139.1
